2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:13:54:24 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:13:54:25 +0700] "GET /image/landing-5/arrow-long.png HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
92.222.108.118 - - [01/Apr/2026:13:56:33 +0700] "GET /live-tour/brilliant-hall HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:13:59:07 +0700] "GET /admin HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:13:59:07 +0700] "GET /login HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:13:59:17 +0700] "GET /login HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:13:59:21 +0700] "GET /admin HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:13:59:21 +0700] "GET /login HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36"
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:14:27:28 +0700] "GET /assets/plugins/slick/slick.min.css.map HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 12
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:14:27:28 +0700] "GET /assets/plugins/swiper/swiper-bundle.min.js.map HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 11
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:14:34:12 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 225
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:14:34:12 +0700] "GET /assets/plugins/slick/slick.min.css.map HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 15
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:14:34:12 +0700] "GET /assets/plugins/swiper/swiper-bundle.min.js.map HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 15
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:14:34:13 +0700] "GET /image/landing-5/arrow-long.png HTTP/1.1" 404 0 "https://adminkampunginggris.com/assets/css/main.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 11
176.31.139.5 - - [01/Apr/2026:14:37:38 +0700] "GET /daftar/reguler-2-online-cyg8j HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 124
2001:df4:d1c0:21af:5819:6c10:e317:f31c - - [01/Apr/2026:14:40:59 +0700] "POST /xmlrpc.php HTTP/1.1" 404 0 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; arm64) AppleWebKit/537.36 (KHTML, like Gecko) Opera/79.0.0.0 Safari/537.36" 30
176.31.139.23 - - [01/Apr/2026:14:59:50 +0700] "GET /daftar/reguler-1-online-5dyak HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 191
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:15:07:44 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 195
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:15:07:44 +0700] "GET /image/landing-5/arrow-long.png HTTP/1.1" 404 0 "https://adminkampunginggris.com/assets/css/main.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 19
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:15:07:46 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 28
2404:c0:b601:d622:752d:abfd:d239:4242 - - [01/Apr/2026:15:07:46 +0700] "GET /image/landing-5/arrow-long.png HTTP/1.1" 404 0 "https://adminkampunginggris.com/assets/css/main.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" 15
51.75.236.152 - - [01/Apr/2026:15:21:33 +0700] "GET /daftar/master-jbpjt HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 190
92.222.108.113 - - [01/Apr/2026:15:42:22 +0700] "GET /daftar/reguler-1-fzyho HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 228
85.208.96.211 - - [01/Apr/2026:15:44:32 +0700] "GET /daftar/short-learning-1-ga2w0 HTTP/1.1" 404 0 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" 44
142.44.228.36 - - [01/Apr/2026:16:05:07 +0700] "GET /daftar/reguler-1-fzyho HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 222
2a02:4780:6:c0de::8 - - [01/Apr/2026:16:14:44 +0700] "GET / HTTP/1.1" 200 0 "-" "Go-http-client/2.0" 212
54.37.118.83 - - [01/Apr/2026:16:28:34 +0700] "GET /live-tour/asrama/homestay HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 171
2401:4900:8ffe:bcce:6136:5cb3:5cf8:33fa - - [01/Apr/2026:16:33:15 +0700] "POST /xmlrpc.php HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.0.0 Safari/537.36" 32
2401:4900:1c60:34c8:d46f:a8ca:ce15:3fba - - [01/Apr/2026:16:33:21 +0700] "POST /xmlrpc.php HTTP/1.1" 404 0 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/92.0.0.0 Safari/537.36" 16
105.127.17.96 - - [01/Apr/2026:16:34:04 +0700] "POST /xmlrpc.php HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Windows NT 10.0; arm64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" 29
2003:d0:371f:4c80:31b0:667c:121b:913f - - [01/Apr/2026:16:50:06 +0700] "POST /xmlrpc.php HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; x64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/79.0.0.0 Safari/537.36" 203
54.39.136.117 - - [01/Apr/2026:16:51:59 +0700] "GET /daftar/reguler-2-8oabk HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 210
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:14 +0700] "GET /backend/.env.local HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 169
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:14 +0700] "GET /backend/.env.dev HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 12
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:15 +0700] "GET /api/.env.dev HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 11
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:15 +0700] "GET /api/.env HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 15
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:16 +0700] "GET /admin/.env.local HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 14
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:17 +0700] "GET /admin/.env HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 15
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:17 +0700] "GET /api/.env.test HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 12
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:17 +0700] "GET /backend/.env.prod HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 12
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:17 +0700] "GET /.env HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 11
2a02:4780:2d:400f::1 - - [01/Apr/2026:17:17:18 +0700] "GET /storage/.env HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 11
148.113.130.32 - - [01/Apr/2026:17:25:33 +0700] "GET /live-tour/asrama/homestay HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 195
142.44.225.245 - - [01/Apr/2026:17:52:27 +0700] "GET /live-tour/classroom HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 185
170.23.9.79 - - [01/Apr/2026:18:05:34 +0700] "GET /live-tour/brilliant-hall HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" 169
45.41.180.56 - - [01/Apr/2026:18:05:46 +0700] "GET /live-tour/asrama/homestay HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" 27
192.95.95.148 - - [01/Apr/2026:18:05:48 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36" 41
185.213.155.238 - - [01/Apr/2026:18:12:34 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36" 186
185.213.155.238 - - [01/Apr/2026:18:14:34 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36" 209
96.89.154.46 - - [01/Apr/2026:18:53:23 +0700] "GET /live-tour/brilliant-home HTTP/1.1" 200 0 "-" "Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.9m3760.0 Mobile/52I966 Safari/532.1" 168
216.73.216.216 - - [01/Apr/2026:19:52:18 +0700] "GET /sitemap.xml HTTP/1.1" 404 0 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)" 167
175.136.41.129 - - [01/Apr/2026:21:38:04 +0700] "GET /live-tour/asrama/reguler HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.37.1 (KHTML, like Gecko) Version/4.1 Safari/532.37.1" 205
79.47.21.195 - - [01/Apr/2026:21:47:10 +0700] "GET /surat-perizinan/kelompok HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 6.0; sc-IT; rv:1.9.0.20) Gecko/6994-10-15 17:17:21.134094 Firefox/3.8" 174
92.115.56.80 - - [01/Apr/2026:22:09:15 +0700] "GET /live-tour/asrama/homestay HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7 rv:4.0; de-LI) AppleWebKit/535.4.1 (KHTML, like Gecko) Version/4.0.3 Safari/535.4.1" 203
199.244.88.221 - - [01/Apr/2026:22:13:42 +0700] "GET / HTTP/1.1" 200 0 "http://adminkampunginggris.com" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36" 67
14.224.77.93 - - [01/Apr/2026:22:22:23 +0700] "GET /live-tour/asrama/homestay HTTP/1.1" 200 0 "-" "Opera/9.84.(Windows CE; mr-IN) Presto/2.9.180 Version/10.00" 186
92.222.108.117 - - [01/Apr/2026:23:00:32 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 212
216.73.216.216 - - [01/Apr/2026:23:09:42 +0700] "GET /sitemap.xml HTTP/1.1" 404 0 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)" 174
49.43.131.192 - - [01/Apr/2026:23:37:45 +0700] "GET /live-tour/classroom HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4 rv:6.0; ik-CA) AppleWebKit/535.45.7 (KHTML, like Gecko) Version/4.1 Safari/535.45.7" 176
102.251.1.5 - - [01/Apr/2026:23:58:45 +0700] "POST /xmlrpc.php HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; x86) AppleWebKit/537.36 (KHTML, like Gecko) Safari/11.0.0.0 Safari/537.36" 174
87.250.224.75 - - [02/Apr/2026:00:17:57 +0700] "GET /daftar/short-learning-2-holiday-2-ffzrm HTTP/1.1" 404 0 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 221
47.128.112.153 - - [02/Apr/2026:01:28:03 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)" 227
47.128.115.250 - - [02/Apr/2026:01:28:31 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; TikTokSpider; ttspider-feedback@tiktok.com)" 66
198.244.226.238 - - [02/Apr/2026:01:35:01 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 210
66.249.66.42 - - [02/Apr/2026:02:01:01 +0700] "GET /daftar/reguler-1-online-5dyak HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.164 Mobile Safari/537.36 (compatible; GoogleOther)" 204
40.77.167.121 - - [02/Apr/2026:02:16:03 +0700] "GET /sitemap_index.xml HTTP/1.1" 404 0 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 196
2400:8d60:1::1:b574:264f - - [02/Apr/2026:02:24:57 +0700] "GET / HTTP/1.1" 200 0 "-" "-" 197
216.73.216.216 - - [02/Apr/2026:02:42:08 +0700] "GET /sitemap.xml HTTP/1.1" 404 0 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)" 178
2a02:4780:6:1861:0:3555:7f5f:1 - - [02/Apr/2026:02:43:04 +0700] "GET /.env HTTP/1.1" 404 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36" 158
66.249.66.70 - - [02/Apr/2026:03:16:12 +0700] "GET /daftar/short-learning-online-6u6co HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.164 Mobile Safari/537.36 (compatible; GoogleOther)" 251
40.77.167.255 - - [02/Apr/2026:03:23:03 +0700] "GET /sitemap_index.xml HTTP/1.1" 404 0 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 201
83.99.206.199 - - [02/Apr/2026:03:45:20 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 236
83.99.206.0 - - [02/Apr/2026:03:46:22 +0700] "GET /sitemap_index.xml HTTP/1.1" 404 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 28
83.99.206.44 - - [02/Apr/2026:03:47:06 +0700] "GET / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 34
83.99.206.141 - - [02/Apr/2026:03:50:47 +0700] "GET /live-tour/brilliant-hall HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 31
83.99.206.121 - - [02/Apr/2026:03:51:34 +0700] "GET /daftar/reguler-2-8oabk HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 35
83.99.206.175 - - [02/Apr/2026:03:51:54 +0700] "GET /daftar/master-jbpjt HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 36
83.99.206.121 - - [02/Apr/2026:03:52:34 +0700] "GET /daftar/reguler-1-fzyho HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 35
83.99.206.233 - - [02/Apr/2026:03:52:54 +0700] "GET /daftar/short-learning-online-6u6co HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 31
83.99.206.121 - - [02/Apr/2026:03:53:14 +0700] "GET /live-tour/classroom HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; GeedoShopProductFinder) Chrome/142.0.0.0 Safari/537.36" 27
